text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
when the night is very,4423.92,4.52,4426.18,0.0,0.2,0.4,0.10667732845342533,0.11461097875884205,0.05099098655701306
still when I was little I used to wonder,4426.0,5.199,4428.5995,0.0,-0.1875,0.45,0.10778193779198504,0.11471237013842235,0.051377182621127414
about it and when you grew,4428.44,7.52,4432.2,0.0,0.0,0.2,0.10941840667457375,0.11486243251744944,0.05193622918004515
up I never thought about it,4431.199,6.0,4434.199,0.0,0.0,0.7,0.11032272158632268,0.11494546252472916,0.05223849468270214
uh remember your family my,4437.199,8.081,4441.2395,0.0,0.0,0.2,0.11347929714648461,0.11523751916388157,0.05325664391206223
parents I never knew,4442.679,5.441,4445.3995,0.0,0.0,-0.7,0.11532035228897958,0.11541076082250937,0.05382402663930466
them they lived with my aunt when I was,4445.28,5.2,4447.88,0.0,0.0,0.2,0.11640843003780006,0.11551464712569331,0.05415017086813997
born much later I was told that they,4448.12,6.119,4451.1795,0.0,0.0,-0.7,0.11784353798825026,0.11565380641975603,0.05456984201098118
died in an accident there was no,4450.48,7.6,4454.28,-0.8263749097574824,0.0,-0.7,0.11917844008141702,0.11578585663711231,0.05494940965871851
feeling because there was no,4454.239,5.761,4457.1195,-0.1779,0.0,-0.7,0.12038854396644488,0.1159081229797764,0.05528439790444655
memory there would always be memories of,4458.08,2.72,4459.44,0.0,0.0,0.4,0.12136812314009529,0.11600914014187293,0.05554915880130385
Juliana she's my family,4460.8,4.6,4463.1,0.0,0.0,0.8,0.12289506128411136,0.11617077547570955,0.055950234986509334
would you care to dance Miss,4477.04,6.84,4480.46,0.3818,0.0,0.6,0.12979089352614262,0.11698904872252637,0.05757429553164955
Tina would you,4479.679,4.201,4481.7795,0.0,0.0,0.4,0.13028870865557995,0.11705558077525613,0.05767874759509235
strange I closed my eyes and I thought I,4558.679,6.761,4562.0595,-0.2023,-0.075,0.2,0.15015833807949494,0.12325767894803841,0.05876169357704013
thought that you're the loveliest woman,4562.92,5.0,4565.42,0.0,0.0,0.8,0.15041702359327638,0.12364662324587436,0.058572530576777415
known what are you doing there,4572.92,4.719,4575.2795,0.0,0.0,0.2,0.150845921764017,0.12486656401120638,0.05790456556714872
he got away I saw him he was trying to,4600.52,4.48,4602.76,0.0,0.0,-0.7,0.14922243870782956,0.1289516926799812,0.05513893573176395
reach for the singor in a purse he was a,4602.719,4.841,4605.1395,0.0258,0.0,0.3,0.1488717769391992,0.12935720333895856,0.05483589715447416
thief that's,4605.0,5.04,4607.52,-0.5267,0.0,-0.7,0.1484864539713765,0.129770832997443,0.05452246701477517
strange he seems to have taken nothing,4607.56,4.36,4609.740000000001,-0.2023,-0.05,-0.7,0.14809965295453492,0.1301600157416814,0.054220893054209705
oh no no Sorina I saw him before he,4610.04,3.679,4611.8795,0.2235,0.0,-0.7,0.1477057509444782,0.13053425123493173,0.05392176124643923
couldn't steal anything well thank you,4611.92,4.92,4614.38,0.5129,0.0,-0.5,0.14722410463115043,0.1309655571869827,0.05356156393260752
very much Alber well see dinner ready oh,4613.719,6.44,4616.939,0.5945,0.23,0.7,0.14671329715011655,0.131394277343572,0.05318108673783703
right away right away thank,4616.84,3.319,4618.4995,0.3612,0.2857142857142857,0.8,0.1463955915221058,0.1316467279147742,0.052943168592107535
you I'll always remember this,4626.96,6.48,4630.2,0.0,0.0,-0.7,0.14401774017080357,0.13316736486297284,0.051016023440813685
too when I think how rudely I've behaved,4633.8,6.359,4636.9795,-0.4939,-0.3,0.7,0.14280113532737299,0.13358903946093256,0.04978285437396092
toward you these past weeks no I,4637.239,5.92,4640.199,-0.296,-0.25,-0.7,0.1423086758775787,0.13362704343080592,0.04916704974738481
understood but I don't,4640.159,6.161,4643.2395,0.0,0.0,-0.5,0.14190961505792998,0.13355130341338822,0.04856754811620211
understand and tonight,4643.159,7.161,4646.7395,0.0,0.0,0.4,0.14154368078454735,0.13331572110545528,0.04785579791164634
tonight you've been very,4646.32,4.0,4648.32,0.0,0.2,0.4,0.141415305661919,0.13315316008755787,0.04752677575599551
kind after you've gone I hope you won't,4651.159,6.48,4654.398999999999,0.743,0.6,-0.7,0.1411679823542647,0.13216926782172508,0.04621692997775433
think too poorly of your stay here I,4654.56,5.72,4657.42,0.0,-0.4,-0.7,0.14120901934686614,0.13144998933213678,0.045539709935864384
promise you I,4657.639,2.641,4658.9595,0.3182,0.0,0.7,0.14127649374981183,0.13101989640885225,0.045187860586693065
won't isn't there someone waiting for,4661.4,6.12,4664.46,0.0,0.0,-0.7,0.14175870277337227,0.12912567637925731,0.0438934328337306
you I saw her picture in your,4664.4,6.799,4667.7995,0.0,0.0,0.3,0.14218300296599018,0.1277150741291492,0.04307900856842713
room do you love,4667.52,3.679,4669.3595000000005,0.6369,0.5,0.8,0.14240107828826737,0.12699205358758026,0.04269114436030157
her I would imagine imagine you loved,4673.32,4.72,4675.679999999999,0.5994,0.7,0.6,0.1433143776191807,0.12366888857309624,0.04107114116267217
much I'm not sure that we ever cared for,4678.199,6.721,4681.559499999999,0.2115,-0.0249999999999999,-0.7,0.1440306375267857,0.12005255436907865,0.03949393710278133
each other the way it's possible to care,4681.96,6.96,4685.44,0.4939,-0.0625,0.7,0.14432428760491456,0.11741447443100064,0.03841567952990571
it was more as if we comforted each,4684.92,9.08,4689.46,0.4215,0.5,0.5,0.1444002090019339,0.11448948073410121,0.03726723318518399
other while waiting for someone else,4688.92,5.08,4691.46,0.0,-0.125,0.2,0.14433196925871258,0.11296652192576277,0.03668391189600713
I never thought I'd be standing here,4722.239,3.881,4724.179499999999,0.0,0.0,-0.7,0.1345942347325897,0.08353448523092344,0.025997666856407572
like this with,4724.0,5.76,4726.88,0.3612,0.0,0.4,0.13323286714002255,0.0808774525447207,0.02501817442778459
you not wanting to say good night I,4726.12,7.32,4729.78,0.4404,0.7,-0.7,0.1317054941936874,0.0780119491297164,0.023949549728152164
thought it when,4729.76,7.36,4733.4400000000005,0.0,0.0,0.2,0.12969156531494258,0.074386948005576,0.02257600048518696
often at time times I'd watch you in the,4733.44,6.04,4736.46,0.0,0.0,0.6,0.1279663895384322,0.07139688448070208,0.021421670116537866
garden and when you'd,4737.12,4.519,4739.3795,0.0,0.0,0.5,0.12625194527977104,0.06851432381036797,0.020287675666091194
leave and when you'd come back from the,4739.48,4.88,4741.919999999999,-0.0516,0.0,0.2,0.12472754944298932,0.06601683029503967,0.019286436701905402
city I wondered why you avoided me,4741.639,5.281,4744.279500000001,-0.34,0.0,0.2,0.12328580060748343,0.06370776633771123,0.01834465471734047
sometimes you know what I used to think,4744.36,5.44,4747.08,0.0,0.0,-0.7,0.12154258709199894,0.06098127673253566,0.01721227893933565
no but there was some awful secret you,4746.92,5.64,4749.74,-0.6808,-0.7,-0.7,0.11985512928713053,0.05840684780299084,0.016122347784833783
were hiding secret and when your aunt,4749.8,6.16,4752.88,-0.296,-0.4,0.4,0.11782405454178914,0.055388463664115206,0.014818110021912816
told me that she knew Jeffrey,4752.56,5.56,4755.34,0.0,0.0,0.2,0.11620370500939384,0.053040382443895175,0.013783265144852615
Aston I thought it had something to do,4755.96,3.92,4757.92,0.0,0.0,0.2,0.11447725332838611,0.05059445367984787,0.012685880722163392
that I was afraid that you wanted his,4759.88,5.52,4762.64,0.0,-0.6,-0.7,0.11124843989756357,0.04616708307659294,0.010647135971941212
letters his letters,4763.08,5.159,4765.6595,0.0,0.0,0.2,0.10913615546175758,0.04336913749288023,0.009322383336052032
many months ago a publisher wrote and,4765.4,5.16,4767.98,0.0,0.5,0.2,0.10748857987525141,0.041238274106792754,0.008293732392091607
asked about,4768.239,4.721,4770.599499999999,0.0,0.0,0.2,0.10560377854352866,0.038854029829707794,0.0071217512535010985
them his name was lisis,4770.56,4.8,4772.96,0.0,0.0,0.2,0.10388303253328457,0.036725564898581156,0.006056060616026497
Venable I wrote him that we knew nothing,4772.96,6.36,4776.14,0.0,0.0,-0.7,0.10153204714202795,0.03388952516281692,0.004606375734385732
about such letters but they do exist the,4775.36,6.4,4778.56,0.0,0.0,0.2,0.09971810635309028,0.03175640991580497,0.003492641217458225
love she knew the love he gave her was,4779.32,4.48,4781.56,0.8555,0.5,0.8,0.09744019883351232,0.029143499051912013,0.0020997065616914466
hers alone not to be shared with anyone,4781.76,4.6,4784.06,-0.4653,0.0,0.8,0.09551767371875852,0.02699367572459105,0.0009288182120700241
Tina to have known that kind of love to,4783.8,5.439,4786.5195,0.6003,0.55,0.7,0.0936051573724359,0.02490406648306622,-0.00023183096619623652
have filled one's life Tina listen to,4786.36,5.92,4789.32,0.0,0.4,0.4,0.09140241633518077,0.022556459395047728,-0.0015636598287326279
me men like Jeffrey Ashton happen very,4789.239,6.601,4792.5395,0.3612,0.2,0.4,0.08883780095510495,0.01990086876045172,-0.0031078466885522665
rarely and what they leave behind Tina,4792.28,5.8,4795.179999999999,-0.0516,-0.05,0.3,0.08670915882604482,0.017758640607643594,-0.004384448980478393
the glow the,4795.84,4.92,4798.3,0.0,0.0,-0.7,0.08416529076184187,0.01527044841635065,-0.005904237521325138
shadow every scrap of memory every,4798.08,4.68,4800.42,0.0,0.0,0.6,0.0824193949303812,0.013607175944299594,-0.006943721786258377
remembered speech every,4800.76,4.479,4802.9995,0.0,0.0,0.4,0.0802765133968719,0.011614200238783592,-0.008215704478551253
letter belongs to the millions who live,4802.76,3.399,4804.4595,0.0,0.1363636363636363,0.4,0.07905475206878913,0.010501496669852794,-0.00893905921392785
them do you want the,4806.159,3.681,4807.9995,0.0772,0.0,0.2,0.07606626841804674,0.007850802808560235,-0.010702853555111297
letters if I did would you get them for,4812.0,7.639,4815.8195,0.0,0.0,0.4,0.0693380533553429,0.002242926866978136,-0.01464606227819506
me I don't know what I,4816.56,6.24,4819.68,0.0,0.0,-0.5,0.06595508498305,-0.00039346197819335,-0.01661483142459332
do or wouldn't,4819.639,5.891,4822.5845,0.0,0.0,0.2,0.06338424652026463,-0.0023167865661109606,-0.018104997012038906
do I must go,4822.8,5.08,4825.34,0.0,0.0,-0.5,0.060925560346199184,-0.004092286245794343,-0.019525444096165884
night good night Tina,4828.92,4.4,4831.12,0.4404,0.7,0.2,0.055708034793192536,-0.007658595390446966,-0.0225248947264764
for a moment I,4872.6,5.44,4875.320000000001,0.0,0.0,0.6,0.013588707637622424,-0.02838661349548805,-0.04606553695640766
hesitated the memory of the evening of,4874.4,9.88,4879.339999999999,-0.3182,0.0,-0.7,0.009605488318699574,-0.029747919720041628,-0.04823375707079314
Tina lovely beyond words held me but no,4878.04,7.28,4881.68,-0.1027,0.5,0.4,0.007278240637010982,-0.03050371335140757,-0.04949609016913136
it was is an,4884.28,4.24,4886.4,0.0,0.0,0.2,0.0025660740193167953,-0.031948023776741365,-0.05204195127986007
illusion the letters the letters alone,4885.32,7.23,4888.935,-0.25,0.0,0.2,2.6122593837583225e-05,-0.03268031515065666,-0.053408626699530545
were what I had come for were what I,4888.52,18.8,4897.92,0.0,0.0,0.2,-0.009021163454555592,-0.03503957676361953,-0.058244865852405445
wanted is that you Mr Burton,4907.32,56.369,4935.5045,0.0,0.0,0.4,-0.047274593487769204,-0.041326265738402417,-0.07813184518845485
where are the letters oh don't you spy,5047.08,6.52,5050.34,0.0,0.0,0.3,-0.1567957650726955,-0.03828418135109445,-0.12850601382505697
others told lies to my father taken his,5050.48,5.4,5053.179999999999,-0.4215,0.0,-0.7,-0.1591536901223667,-0.03803337848119975,-0.12942569194597833
bribes and now you've stolen the letters,5053.6,5.48,5056.34,-0.4939,0.0,-0.7,-0.16174812468900385,-0.0377553618479983,-0.1304248519123461
Rosa I'm Juliana not you give me the,5055.88,5.64,5058.7,0.0,0.0,-0.7,-0.16366525541533292,-0.03754897086576781,-0.13115420282971796
letters Rosa they are my letters you,5059.08,5.88,5062.02,0.0,0.0,0.6,-0.16633190763604824,-0.03726122248747457,-0.13215542667837213
took them give them to me he has the now,5061.52,6.24,5064.64,0.0,0.0,0.4,-0.16841076141095046,-0.03703690878056437,-0.13292475402178666
Mr Burton I told him where they were to,5064.96,5.52,5067.72,0.0,0.0,0.4,-0.17082513829601859,-0.036777091431282716,-0.133805305733911
bring them to me they're mine give them,5067.76,5.24,5070.38,0.0,0.0,0.8,-0.17288413808143582,-0.036556691071382576,-0.1345447270286063
to me Jeffrey is waiting for me now,5070.48,5.8,5073.379999999999,0.0,0.0,0.7,-0.17517664258856125,-0.036313266515991205,-0.13535487987878903
nobody's waiting for you Jeffrey is dead,5073.0,7.199,5076.5995,-0.6486,-0.2,-0.7,-0.17760116679328194,-0.03605895548854185,-0.13619582737645466
Tina dead for both of us father buried,5076.28,6.52,5079.54,-0.6486,-0.2,-0.7,-0.17978260305143093,-0.03583374354239447,-0.13693772578790048
him in the garden near the,5080.199,8.0,5084.199,0.0,0.1,0.2,-0.1831729069405063,-0.03549255374708676,-0.13806110446500997
bow I killed him I killed him he was,5082.8,9.2,5087.400000000001,-0.8263749097574824,-0.2,-0.7,-0.18545422718223314,-0.03527055724044982,-0.13879523578450598
going to leave me and I killed him give,5088.199,7.401,5091.8995,-0.6908,-0.2,-0.7,-0.1885931208822023,-0.03497766867404938,-0.13977420638339652
them to me,5092.0,3.6,5093.8,0.0,0.0,0.5,-0.1898946346373447,-0.034861246022695365,-0.14016882370967304
Tina here are the ladders Tina,5111.92,32.569,5128.2045,0.0,0.0,0.5,-0.21075466128548964,-0.03374689312847247,-0.14524815302763425
at that moment I recalled Juliana's,5253.56,6.4,5256.76,0.0,0.0,0.4,-0.22940844721484932,-0.06283349787473767,-0.12109845493655592
words as long as she had that house she,5256.92,5.3,5259.57,0.0,-0.05,0.2,-0.22852360882985695,-0.0643491351133238,-0.1196599453319675
would never die,5259.96,17.01,5268.465,0.4847,0.0,0.8,-0.225298949889436,-0.0694651751457475,-0.11481356207128121
and as long as Tina had been in that,5278.92,6.12,5281.9800000000005,0.0,-0.05,0.3,-0.21913589578387432,-0.07820113143064056,-0.10657941588115137
house among its memories she had never,5281.6,6.44,5284.820000000001,0.0,0.0,0.4,-0.2176422862254549,-0.08019014874254468,-0.10471271724907938
