text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
gun will take care of your needs we will,804.959,3.761,806.8394999999999,0.2023,0.0,0.5,-0.0872952879901847,-0.07477195721571661,-0.12187410388800161
sail at sundown sundown it's perfect i,806.56,3.12,808.1199999999999,0.5719,0.7371988682603154,0.8,-0.08566320471774344,-0.07386806743143806,-0.1199041824531864
freckle you know,808.72,3.2,810.32,0.0,0.0,0.3,-0.08288748069388667,-0.07231291367438135,-0.11651156820068742
girls paradise money what a jackpot and,809.68,4.32,811.8399999999999,0.6369,0.0,0.7,-0.08099250687117802,-0.07123705711455293,-0.114163772881957
you did it all with your own little my,811.92,17.919,820.8795,0.0,0.20625,0.8,-0.07018902438647098,-0.06482572840949054,-0.10023179839706073
little head,814.0,15.839,821.9195,0.0,-0.1875,0.2,-0.06900526188445212,-0.06408766736358569,-0.09864163217394954
jose muscles take our luggage will you,830.0,4.48,832.24,0.0,0.0,0.3,-0.057962395689065305,-0.05676565614043042,-0.0830793230474269
are you up go get these mixed up now,831.76,5.28,834.4,0.0,0.0,0.4,-0.05580782683489511,-0.05523347463757983,-0.07987274649594105
mine's blue for boys say sam is that the,834.48,6.24,837.6,0.0,0.0,0.3,-0.052711600305719614,-0.052963561071433955,-0.0751546960125427
way all the natives dress on your island,837.04,3.68,838.88,0.0,0.0,0.5,-0.05150455903649411,-0.05205556522558001,-0.07327836264549516
really george you supposed,840.839,6.44,844.0590000000001,0.0,0.2,0.3,-0.04679950439550038,-0.048381336008158374,-0.0657504181116248
not a chance stick around folks he could,844.32,5.6,847.12,-0.1877,0.0,0.3,-0.044149903419543474,-0.04620926047927275,-0.06134953375765606
be wrong you know,847.279,2.641,848.5995,-0.4767,-0.5,-0.7,-0.042903260708509264,-0.04515924706231099,-0.05923539082231382
cast off who,852.48,27.079,866.0195,0.0,0.0,0.4,-0.029786510560340342,-0.032783216811480734,-0.0349871029350547
oh romance,888.24,11.08,893.78,0.5574,0.0,0.7,-0.013979429607089736,-0.012972570870238911,0.001134184551673893
comes with the moon flowers tonight the,893.12,9.68,897.96,0.0,0.0,0.4,-0.012045674756377592,-0.009975824919599197,0.006297245723572504
moon flowers,899.32,13.16,905.9,0.0,0.0,0.7,-0.008638264225110305,-0.004270946667948938,0.015901381051082412
will be in blooms,902.8,14.479,910.0395,0.0,0.0,0.7,-0.0069880782199381545,-0.0012896875407298284,0.02080195683208774
among the blue flowers,912.48,9.76,917.36,0.0,0.0,0.7,-0.004257915012703251,0.003995408473694723,0.029287814339582725
i've planted moon flowers,917.279,10.56,922.559,0.0,0.0,0.7,-0.0024491001607871033,0.007759591708766242,0.035173116468605645
outside my room,922.24,5.599,925.0395,0.0,0.0,0.2,-0.0016200166616722198,0.009558853271164252,0.03793937031502955
i'll watch the path that,928.0,7.839,931.9195,0.0,0.0,0.4,0.0005785430158086156,0.014561224716158165,0.04546993798818356
winds by the wishing tree,931.12,4.719,933.4795,0.2263,0.0,0.7,0.0010584973779871288,0.015698007603769312,0.047148253092502104
it ends beneath my,937.759,8.0,941.759,0.0,0.0,-0.7,0.0035108322667804694,0.02174786387857683,0.055873484474456794
window and there i'll be,940.8,4.959,943.2795,0.0,0.0,0.6,0.003946292747488568,0.02286203371901476,0.05744232020144688
and there i'll wait for,946.639,4.401,948.8395,0.0,0.0,0.2,0.00550808153483213,0.026944897356080265,0.06308981724100471
the love i long for,951.6,4.72,953.96,0.6369,0.225,0.8,0.006913693878217982,0.03071702807813593,0.06816614762963866
tonight the moon flowers,956.48,11.76,962.36,0.0,0.0,0.7,0.00918318569368129,0.03692446852506854,0.07623215023994864
they bloom for me,961.44,10.56,966.72,0.0,0.0,0.7,0.010357846170418268,0.040152810942163636,0.08028953907857468
watch the pack that winds by the,968.24,7.12,971.8,0.0,0.0,0.3,0.011736101237371887,0.04391709963657609,0.08490456726132688
wishing tree,972.0,3.36,973.68,0.2263,0.0,0.7,0.012250946410288864,0.04531049007689668,0.08658165639544184
it ends beneath my window,977.04,8.159,981.1195,0.0,0.0,0.7,0.014328174113889565,0.05082289030322091,0.09305367830724137
and there i'll be,981.68,3.519,983.4395,0.0,0.0,-0.7,0.014992824518026849,0.05254061211700211,0.095017941875889
and there i'll wait for,986.0,5.12,988.56,0.0,0.0,0.2,0.016496431328898935,0.05632783039070353,0.09926173098754464
the love i longed for,991.12,21.6,1001.92,0.6369,0.5,0.8,0.020731882964096053,0.06616722668553586,0.10973507038663301
isn't it beautiful it's a tartan of my,1012.72,5.6,1015.52,-0.4847,0.7371988682603154,0.7,0.02567874461508707,0.07608431255925624,0.11949326794920821
father's clan,1015.44,2.88,1016.88,0.0,0.0,0.4,0.026217083422808,0.07706872009308975,0.12041830714670923
highness your cousin prince kennerock he,1020.079,5.76,1022.959,0.0,0.0,0.2,0.028734272708434875,0.08144967044038737,0.12443914175774681
i will see him alone you girls may leave,1027.52,13.919,1034.4795,-0.296,0.0,0.4,0.0340579114339591,0.08965399496662306,0.13154383752912738
things are picking up,1038.48,2.959,1039.9595,0.0,0.0,0.7,0.03687577152849146,0.09350474747195103,0.13468412368314225
case the local architecture yeah built,1043.199,5.84,1046.119,0.296,0.0,0.7,0.040286980234042785,0.09778789520069371,0.13802779799594778
like brick pagodas,1046.0,4.88,1048.44,0.3612,0.0,0.7,0.04164335888112895,0.09938861709007941,0.13923637075200254
welcome to that too they look like,1049.039,3.921,1050.9995,0.6705,0.7371988682603154,0.4,0.04318617173700895,0.10114499202212629,0.14053636961752772
americans look what kind of rocks rolls,1050.88,2.96,1052.36,0.0,0.6,0.4,0.04402682784050346,0.1020747162262231,0.1412133568081566
they are not fat,1052.96,3.68,1054.8,0.0,0.0,0.7,0.0455711451584105,0.1037352147326592,0.1424030494515003
i think they are stainless steel they've,1053.84,4.079,1055.8795,0.0,0.2,0.3,0.04626965911958564,0.1044669547397366,0.14291935012959603
been swimming they must have got our,1056.64,1.84,1057.5600000000002,0.0,0.0,0.3,0.04737606872990168,0.10560247403444581,0.14371081033003008
oh we gotta ration ourselves down here,1058.48,4.16,1060.56,0.0,-0.1555555555555555,-0.7,0.049407817721119796,0.10761842743959002,0.14508647696610288
you know let's get the box lunches and,1061.28,2.8,1062.68,0.0,0.0,0.4,0.05088316263768872,0.10903423646458715,0.14602987157975872
head for the high country mega drive i,1062.64,2.88,1064.0800000000002,0.0,0.16,-0.7,0.05187337171661163,0.10996513699065413,0.1466398410833721
don't know which way to turn everything,1064.08,2.4,1065.28,0.0,0.0,0.7,0.05273126817978038,0.11076044280286765,0.14715443492378688
looks so good,1065.52,2.72,1066.88,0.4927,0.7,0.8,0.05388706618804992,0.11181706147863521,0.1478287456277571
don't get tied down this may just be the,1066.48,3.84,1068.4,0.0,-0.1555555555555555,0.3,0.05499640679666785,0.11281679147679566,0.1484568488785098
older stuff you know,1068.24,5.2,1070.84,0.0,0.1666666666666666,0.3,0.05679686384969536,0.11441323120190795,0.14943970622129
oh no what's that it's arrow flynn he,1070.32,4.8,1072.72,-0.296,0.0,0.3,0.05819762167248744,0.1156361146108292,0.15017566217067277
can't stand it okay so make yourself,1073.44,2.4,1074.64,-0.1695,0.5,-0.7,0.059637434039147535,0.11687848051923552,0.15090814942253278
available huh,1075.12,2.08,1076.16,0.0,0.4,0.2,0.06078214676589748,0.1178572723899951,0.1514743469090191
yes we'll meet you at the drive by you,1075.84,3.04,1077.36,0.4019,0.0,0.7,0.061687938928091525,0.11862700451608893,0.15191281094550774
have from our local brand i'll send you,1077.2,3.2,1078.8,0.0,0.0,0.4,0.06277629674526782,0.11954715485302093,0.15242903939560584
my suit size and everything's,1078.88,2.88,1080.3200000000002,0.0,0.0,0.4,0.06392559424361619,0.1205142063060866,0.15296221016735806
nice to know we still got that old,1080.4,3.04,1081.92,0.4215,0.35,0.4,0.06513446109871912,0.12152742288734433,0.15351043605287465
magnetism maybe that sierra must have,1081.76,3.52,1083.52,0.0,0.0,0.4,0.0663408477681203,0.12253573067830889,0.15404533901972928
recharged our batteries like i've had a,1083.44,2.96,1084.92,0.3612,0.0,0.7,0.06739317312188509,0.1234139291775903,0.15450246381956606
complete overhaul,1085.28,2.48,1086.52,0.0,0.1,0.4,0.0685906975986569,0.12441288186981127,0.15501243315011415
if we can get our speedometers turned,1086.4,2.639,1087.7195000000002,0.0,0.0,-0.7,0.06948397905389088,0.12515846208913076,0.15538604463574762
back now we're in business wouldn't that,1087.76,2.159,1088.8395,0.0,0.0,0.7,0.07031393672306187,0.12585203371234982,0.1557281659312957
don't look now but taboo and his brother,1089.919,3.201,1091.5195,0.0,0.0,0.4,0.07228052136807642,0.12750136910156226,0.15652047390979124
is still with us well don't worry about,1091.679,2.721,1093.0395,0.5432,0.0,-0.7,0.07338158611807268,0.12843028987396504,0.15695335535784286
them let them get their own girls i,1093.12,2.88,1094.56,0.0,0.6,-0.7,0.07447096748516385,0.1293547320094014,0.15737445837847322
wonder if they massage,1094.4,4.24,1096.52,0.0,0.0,0.4,0.0758552907884723,0.1305392464711607,0.15789971493162772
too bad my prayers went unanswered,1096.0,3.52,1097.76,-0.5423,-0.3999999999999999,-0.7,0.0767182957756505,0.13128443888090077,0.15822181570316882
for me yes that you be washed overboard,1099.52,7.84,1103.44,0.4019,-0.25,-0.7,0.08052251526708432,0.1346555574630699,0.1595964107209747
despite your prayers i managed to obtain,1103.84,4.16,1105.9199999999998,0.0,0.0,-0.7,0.082094754657405,0.13610521948833232,0.1601448051620139
some excellent,1107.36,3.36,1109.04,0.5719,0.7371988682603154,0.8,0.08398357018374747,0.13790934117765596,0.1607901536759204
diving equipment and two american divers,1108.0,3.44,1109.72,0.0772,0.0,0.5,0.08438101662409117,0.13829960454671908,0.1609242268385131
our plan our plan i want no part of it,1111.44,5.92,1114.4,-0.2263,0.0,-0.8,0.08696482831469915,0.14095648311957618,0.1617832418728331
your two americans will die like all the,1115.36,3.28,1117.0,-0.34,0.0,-0.7,0.08827634174795507,0.14241026180071745,0.16221249552194628
others it's just,1117.36,5.84,1120.28,0.0,0.0,-0.7,0.08979163221515125,0.14422110833513102,0.16270527415029246
cold-blooded murder,1118.64,6.0,1121.64,-0.6908,0.0,-0.9,0.09037146174939249,0.14496426797709505,0.16289368140550045
hey how about those chicks daddy's,1123.2,3.28,1124.84,0.0,0.0,0.3,0.0916164309878753,0.14669486081394081,0.163300270697932
steady now remember australia,1124.64,3.36,1126.3200000000002,0.0,0.1666666666666666,0.4,0.09213292403943059,0.1474866118958889,0.16347091700502586
all that trouble yes we're not going to,1126.48,3.04,1128.0,0.0,-0.2,-0.7,0.09267161157391324,0.14837865092373578,0.16365131016386272
get involved with girls again,1128.0,8.08,1132.04,0.0,0.0,0.4,0.09374924009512181,0.1504942245335095,0.16402727793214236
no never never no circuit,1129.52,9.92,1134.48,-0.4324,0.0,-0.7,0.0942428702095396,0.15175142233506547,0.1642148678125245
well well well,1136.08,7.12,1139.64,0.6486,0.0,0.8,0.09486781699270733,0.1543581379887135,0.16451397668271164
your turn tilt your highness may i,1139.44,4.239,1141.5595,0.0,0.0,0.3,0.09494689182281771,0.155309529814738,0.1645915160405629
our guess highness,1143.679,5.201,1146.2795,0.0,0.0,0.7,0.09476405306734939,0.1576059397782819,0.16470466311049559
gentlemen you are in the presence of my,1146.88,4.48,1149.12,0.0,0.0,0.7,0.0943825319221937,0.1589579640480467,0.16471977605593033
cousin princess lala of the twos,1148.88,4.0,1150.88,0.0,0.0,0.4,0.0940389808356149,0.1597842239205637,0.1647092190044248
oh well the name's gridley princess,1151.36,3.679,1153.1995,0.2732,0.0,0.4,0.09345682327185609,0.16085959985471765,0.16467207135705167
harold gridley sportsman rack and tour,1152.88,3.12,1154.44,0.0,0.0,0.6,0.09308383947563498,0.16142834793283367,0.1646413771565831
polo player and,1155.039,2.801,1156.4395,0.0,0.0,0.6,0.09239329083007952,0.16233564678033283,0.1645760451482909
all-around good egg well don't lay it,1156.0,4.16,1158.08,0.6124,0.4499999999999999,0.7,0.09174624087482784,0.16307127904120158,0.16450784713456848
here huh welcome to that two gentlemen,1157.84,3.839,1159.7595,0.4588,0.7371988682603154,0.2,0.09101056299928437,0.16381614682125412,0.16442441945000155
george cochran at your service your,1160.16,3.92,1162.12,0.0,0.0,0.6,0.08985480189404678,0.16484880370649677,0.1642839278440117
go go run play with the peasants i'll,1164.72,3.28,1166.36,0.34,0.0,0.6,0.08743632131023302,0.16666137953207816,0.1639635472733793
take care of the royalty do you mind,1166.64,1.84,1167.5600000000002,0.4939,0.0,0.2,0.08667524085352034,0.16716438664160788,0.16385704203306897
me always fight over girls what else can,1168.48,3.76,1170.36,-0.3818,0.0,0.3,0.0847738989734777,0.1683207264288908,0.16358143318277274
we fight out,1171.52,3.76,1173.4,-0.3818,0.0,0.6,0.08251871706292775,0.16954840404429403,0.16323933707162283
we've never had any money,1172.24,5.679,1175.0795,0.0,0.0,-0.7,0.08119142476162755,0.1702141180435743,0.16303124515442025
that's for washington now let's be fair,1175.28,3.92,1177.24,0.3182,0.7,0.5,0.07940250179630357,0.17105723621169228,0.1627436109380359
let's be fair leroy,1177.919,4.321,1180.0795,0.3182,0.7,0.5,0.07691799099096208,0.17214243287043873,0.16233151297519632
if you can't pay they give you time now,1179.2,7.68,1183.04,0.0762,0.0,0.4,0.07417511079236101,0.17324587027294394,0.16186074999870767
follow me gentlemen where else coming,1182.24,4.64,1184.56,0.0,0.0,0.4,0.0727095690165119,0.1738011842950656,0.16160278007670412
they have become friendly it is a bad,1190.64,3.76,1192.5200000000002,-0.0772,-0.1624999999999999,-0.4,0.0644605963324525,0.17658281027563597,0.1600722462893812
hormones are for old women the sharks,1194.4,11.759,1200.2795,0.0,0.1,0.5,0.05562672002984943,0.17908515372725026,0.15829146672904926
will soon be picking their bones this,1197.2,10.82,1202.61,0.0,0.0,-0.7,0.05284805431316342,0.1797954095237828,0.15770124966706095
kid carries her own antenna,1206.159,4.161,1208.2395,0.0,0.6,0.8,0.04594220004259406,0.18143077268472324,0.15617050823045978
man this is quite a concert amazing what,1210.32,4.16,1212.4,0.6204,0.6000000000000001,0.8,0.04069405949857077,0.18256526473136475,0.1549440922622955
you can do with a gi loan,1212.64,4.08,1214.68,0.0,0.0,0.4,0.03777739326488683,0.1831598500158997,0.1542378368818169
there must have gambling here got to,1214.48,4.4,1216.68,0.0,0.0,0.6,0.03519988331338826,0.1836654368690597,0.15359844925944152
time who's there,1216.72,5.199,1219.3195,0.0,0.0,0.2,0.03177644512376507,0.18430963193718797,0.1527262579202973
she was my mother queen tama of that too,1218.88,6.799,1222.2795,0.0,0.0,0.7,0.027915963732793984,0.1850005589701745,0.1517098665144082
beautiful and he was my father,1221.919,5.12,1224.479,0.5994,0.7371988682603154,0.7,0.02503841725811426,0.18549220708599032,0.15092845496968788
didn't anybody in the family wear the,1225.679,4.0,1227.679,0.0,0.0,-0.7,0.020847659939236114,0.1861740308712738,0.1497518744501695
pants colorful oh chap wasn't he,1227.039,4.401,1229.2395,0.0,0.3,0.2,0.018805498378063414,0.18649202116508562,0.14916106523371958
certainly must have got around some,1229.679,3.281,1231.3195,0.34,0.2142857142857142,0.4,0.01608834013099509,0.18690096871048215,0.14835623710769452
father sailed a merchant ship that,1231.44,2.8,1232.84,0.0,0.0,0.4,0.014107398043993786,0.18718907382509734,0.14775538723711978
called here he,1232.96,4.24,1235.08,0.0,0.0,0.6,0.011200438778916223,0.1875967195996392,0.14685099725386985
liked the island met mother and remained,1234.24,4.64,1236.56,0.4215,0.6,0.2,0.009289054415882752,0.18785501687543524,0.14624091329173536
like to remain here myself you're,1237.2,2.88,1238.64,0.3612,0.0,0.5,0.006618038017629371,0.18820308279976253,0.1453666618085272
reading my mind you,1238.88,2.56,1240.16,0.0,0.0,0.7,0.004679203342445599,0.18844633011174444,0.14471536377346847
you're the one always wants to go home,1240.08,3.44,1241.8,0.0,0.2,0.4,0.0026014219470106652,0.18869819856007353,0.14400090214134192
i'm home this is it,1241.44,4.719,1243.7995,0.0,0.0,0.6,9.041955860930747e-05,0.18899033256220826,0.14311335892293262
something wrong princess you must be,1243.52,4.88,1245.96,-0.4767,-0.5,-0.7,-0.002591940235233052,0.18928741143573322,0.14213405068218665
very tired after your voyage you must,1246.159,3.281,1247.7995,-0.4927,-0.52,-0.7,-0.004847682559762423,0.18952504139587625,0.14128365699140508
rest before,1248.4,3.44,1250.12,0.0,0.0,0.4,-0.007652495997975602,0.18980458288308394,0.1401891796858404
before what before tonight i am having a,1249.44,3.599,1251.2395,0.0,0.0,0.8,-0.00898807396287623,0.18993132971668164,0.13965251072978063
feast in your honor,1251.84,3.04,1253.36,0.4939,0.0,0.2,-0.011484045935640105,0.19015684276174738,0.13862057437758793
oh run out to the car and get my,1253.039,3.361,1254.7195,0.0,0.0,0.3,-0.013059584946741941,0.1902913453677494,0.1379483839934243
fingerboard you need your chopsticks,1254.88,3.52,1256.64,0.0,0.0,0.4,-0.015250215856792655,0.1904678534557312,0.13698473308118123
just my fork and a pusher hurry back boy,1256.4,4.56,1258.68,0.0,0.0,0.3,-0.017529423462297952,0.1906379348125863,0.13594309188207845
i may join you i think i'll come along,1258.4,5.12,1260.96,0.296,0.0,0.5,-0.020015498109575258,0.19080672230418,0.13475707433711356
hey wow not bad without a reservation,1260.96,4.32,1263.12,0.7684,0.2249999999999999,0.5,-0.022310957005286517,0.19094601332784142,0.133612735225776
rest well i will see you tonight yeah,1265.28,5.04,1267.8,0.5106,0.0,0.7,-0.027087640725401648,0.19117984109211617,0.13106688606115838
leave a call we'll call you later here,1267.76,5.76,1270.64,-0.0516,0.0,0.4,-0.02985691227151549,0.1912769795881945,0.129479613604218
