text,start,duration,time_midpoint,vader,textblob,llama3,vader_norm,textblob_norm,llama3_norm
these Horrors all this you're,3640.28,4.2,3642.38,-0.5719,0.0,-0.7,-0.0648430920874489,-0.016032456772374935,0.001481288122539141
seeing it's all the product of one,3645.559,6.48,3648.799,0.0,0.0,0.5,-0.06048487118126865,-0.0143219009322509,0.0016621602898691749
mind the mind of a man,3648.96,6.2,3652.06,0.0,0.0,0.2,-0.05851377957070433,-0.01363300121634054,0.0017410484510807017
named France Kindler,3652.039,5.641,3654.8595,0.0,0.0,0.3,-0.05696224856621747,-0.013144260908211233,0.0018016521020318603
France Kindler yes he was the most,3655.16,3.8,3657.06,0.4019,0.5,0.5,-0.055838174541737826,-0.012829189684878228,0.0018446139505903123
brilliant of the younger minds of the,3657.68,2.28,3658.82,0.5859,0.45,0.8,-0.05500183793032129,-0.01262226915957693,0.0018759843760401173
party it was Kindler who conceived the,3659.96,4.92,3662.42,0.4019,0.0,-0.7,-0.05347166606523625,-0.012327853456310371,0.0019317787213870572
theory of genocide Mass the population,3662.24,4.76,3664.62,0.0,0.0,0.4,-0.052660493111855944,-0.012235797373734853,0.0019602779767703468
of conquered countries so that,3664.88,3.84,3666.8,0.0,0.0,0.4,-0.051953036026073124,-0.012212438273965637,0.0019842816384015253
regardless of who won the war Germany,3667.0,3.119,3668.5595,-0.0516,0.0,0.7,-0.05145399023375745,-0.012244025831950493,0.002000552972507859
would emerge the strongest nation in,3668.72,4.359,3670.8995,0.4404,0.0,0.2,-0.050892719704210526,-0.012357510321607139,0.0020178612994313765
Western Europe biologically speaking,3670.119,5.361,3672.7995,0.0,0.0,0.3,-0.050524619242108784,-0.012510568212504755,0.002028248507329575
unlike Gables himler and the rest of,3673.079,5.52,3675.839,0.0,0.0,0.4,-0.0500955036037029,-0.012866056886512253,0.0020379801947382667
them Kindler had a passion for anonymity,3675.48,5.639,3678.2995,0.4588,0.0,0.2,-0.04988712747958821,-0.013249741710778822,0.0020396078686289567
the newspapers carried no picture of him,3678.599,5.041,3681.1195,-0.296,0.0,-0.7,-0.049795073412019206,-0.013790313199289353,0.002034541142014197
oh no and just before he disappeared he,3681.119,4.24,3683.239,-0.4767,0.0,-0.7,-0.04982520804705569,-0.014264544422971242,0.002025825051005353
destroyed every evidence that might link,3683.64,3.36,3685.32,-0.4939,0.0,-0.7,-0.04993466253345763,-0.014784552654343771,0.002013142330232874
him with his past down to the last,3685.359,3.72,3687.219,0.0,-0.1351851851851851,0.4,-0.05010130124788136,-0.015304356967602547,0.0019979818671675945
fingerprint there's no clue to the,3687.0,4.799,3689.3995,-0.296,0.0,-0.7,-0.05036847738986134,-0.01595241605519482,0.0019763282615939417
identity of France Kindler except one,3689.079,3.681,3690.9195,0.0,0.0,0.4,-0.050601104428975544,-0.016435347680141134,0.0019585351537922922
thing he has a hobby that almost amounts,3692.76,3.72,3694.62,0.0,0.0,0.2,-0.051319612688754915,-0.017712704705118338,0.0019058854229348286
clocks so have lots of people you,3699.72,6.639,3703.0395,0.0,0.0,0.2,-0.053688747383179906,-0.021102924986876503,0.0017361884920938616
yourself well I I'm not quite finished,3703.28,4.72,3705.64,0.2732,0.0,-0.7,-0.054605684886310235,-0.022269905900534685,0.001669573170184149
Ranken in prison in Czechoslovakia a war,3708.0,5.92,3710.96,-0.802,0.0,0.2,-0.05671947586313363,-0.02480730691921323,0.0015121086119174194
criminal was awaiting execution this was,3711.48,4.76,3713.86,-0.5267,-0.4,-0.7,-0.05799348245481606,-0.02626554343640623,0.0014141735988222942
Conrad miniki one time executive officer,3713.92,3.679,3715.7595,0.0,0.0,0.7,-0.05886991819089761,-0.027245887161973,0.0013453582508460376
for France,3716.24,3.72,3718.1,0.0,0.0,0.2,-0.0599919747197732,-0.02847856760939893,0.0012554538666017885
Kindler he was an obscenity on the face,3717.599,5.881,3720.5395,0.0,0.0,-0.8,-0.06120712628164102,-0.029789488928116666,0.0011557049384572863
of the earth a stench of burning flesh,3719.96,5.92,3722.92,-0.5106,0.0,-0.8,-0.062433693492326456,-0.031091261513830834,0.00105238727556024
was in his clothes but we gave him his,3723.48,4.2,3725.58,0.0,0.0,0.2,-0.06384695359578088,-0.03256842038497542,0.0009299053743677406
freedom on the chance that he might lead,3725.88,3.0,3727.38,0.7351,0.0,0.7,-0.06482611017491172,-0.03357940963685481,0.0008427872885605997
Kindler he led me here Mrs,3728.88,5.239,3731.4995,0.0,0.0,0.7,-0.06712588524154037,-0.03591986376085144,0.0006304497212757322
Ranken and here I lost,3731.599,4.52,3733.859,-0.3182,0.0,-0.7,-0.0684737033665806,-0.03727230958555915,0.0005006511411574346
yesterday your dog Grett found him for,3736.119,5.761,3738.9995,0.0,0.0,0.8,-0.07146491644960473,-0.04023181681589427,0.00019704110721650934
me but unfortunately miniki was dead and,3738.52,7.839,3742.4395,-0.8625074653459815,-0.35,-0.7,-0.0734924737956359,-0.042209985284611264,-2.222019050946919e-05
buried now in all the world,3741.88,4.479,3744.1195,0.0,0.0,-0.7,-0.07448580722670263,-0.04317203353323595,-0.00013402814143632273
there is only one person who can,3746.68,4.04,3748.7,0.0,0.0,0.7,-0.07719068202666995,-0.04577101477139316,-0.0004547524710178548
identify France,3748.4,5.399,3751.0995,0.0,0.0,0.7,-0.07859839165782286,-0.04711293989863698,-0.0006321038436422582
Kindler that person is the one who,3750.72,6.559,3753.9995,0.0,0.0,0.5,-0.08028367423727378,-0.04871105088243726,-0.0008550851602668823
knows knows definitely who Miki came to,3753.799,6.0,3756.799,0.4019,0.0,0.6,-0.0818874395935834,-0.05022423662071506,-0.0010793631543227554
see no he's not an ny my Charles is not,3764.16,5.639,3766.9795,-0.296,0.0,0.4,-0.087423509300846,-0.05540250013265702,-0.001970622212892974
ny you were in Rankin's house during the,3770.599,5.121,3773.1595,0.0,0.0,-0.7,-0.09046096175966309,-0.05822393787198627,-0.00257040236750974
afternoon of the day you rank's house oh,3773.039,4.04,3775.059,0.0,-0.6378318744003639,0.2,-0.09133152765792979,-0.059031605914806634,-0.002763793192711724
yes yes did anyone come while you were,3775.72,2.92,3777.18,0.6597,0.0,0.2,-0.09226424725753872,-0.05989706565703462,-0.0029847971851280223
there not that I remember now try hard,3777.079,3.2,3778.679,-0.1027,-0.2916666666666667,0.4,-0.09289689747359112,-0.06048442647495278,-0.003144224345005218
to remember it's not so long ago only 2,3778.64,3.24,3780.26,0.0,-0.025,0.3,-0.09353907434448541,-0.06108115167509376,-0.0033152862492197392
weeks you were hanging curtains no one,3780.279,3.441,3781.9995,-0.296,0.0,-0.7,-0.09421449228260854,-0.06170963693138484,-0.003506965898152993
came were you alone all the,3781.88,6.88,3785.32,-0.25,0.0,0.2,-0.09540763980740563,-0.06282346273774954,-0.003882997758442602
time no who else was there Charles he,3783.72,7.68,3787.56,-0.296,0.0,-0.7,-0.09613672351228593,-0.0635077236362664,-0.004144223513985098
came right after his last class and and,3788.76,4.4,3790.96,0.0,0.1428571428571428,0.4,-0.09711808343712015,-0.06443645720657537,-0.004552435205030816
we were together for more than an hour,3791.4,3.28,3793.04,0.0,0.5,0.4,-0.09763958500580083,-0.06493596404262533,-0.00480916308670138
you you had nothing to link my husband,3793.16,3.199,3794.7595,0.0,0.0,0.2,-0.09802315498193431,-0.06530775448079833,-0.0050254276168533365
with this man Kindler except a wild,3794.68,4.639,3796.9995,0.0,0.1,0.3,-0.09845561425640244,-0.06573419507621497,-0.0053126537260974865
suspicion it's a ridiculous suspicion,3796.359,4.801,3798.7595,-0.7717,-0.3333333333333333,-0.7,-0.09874048788101744,-0.06602211097629955,-0.005542712709085733
you're trying to use me to implicate him,3799.319,4.161,3801.3995,0.0,0.0,-0.7,-0.09907847782510013,-0.06637715734434584,-0.005895064417396571
and you can't you can't involve me in a,3801.16,5.52,3803.92,0.0,0.0,-0.7,-0.09930405457784387,-0.06663228525205883,-0.006239639627482918
lie and that's that's all it is is a lie,3803.48,5.96,3806.46,0.0,0.0,-0.9,-0.09943859946279439,-0.06680892606268712,-0.00659500074308414
it's a lie you know it's a lie it's a,3806.68,4.52,3808.94,0.0,0.0,-0.9,-0.0994831329112979,-0.06690573675619788,-0.006949873754496035
m wait a minute,3811.2,5.989,3814.1945,0.0,0.0,0.3,-0.09930749215588483,-0.06687399027087058,-0.007727754728115864
Mar wait a minute,3823.2,3.56,3824.98,0.0,0.0,0.7,-0.09790097507282801,-0.0658781601390693,-0.009436514011465672
sister it's better,3832.2,4.079,3834.2395,0.4404,0.5,0.3,-0.0957226687422055,-0.06413848628390453,-0.011025810757899289
you know that your welfare and noers,3855.24,6.0,3858.24,0.0,0.0,-0.7,-0.08703516458985527,-0.05667588339272069,-0.015686768742536175
means more to me than anything don't you,3858.279,6.481,3861.5195,0.0,0.5,0.8,-0.08561263434088348,-0.05540435632062356,-0.016385790133942577
yes yes we've got to face this thing,3861.24,5.96,3864.22,0.6597,0.0,0.8,-0.08441436736023762,-0.05432359277684496,-0.016972827735593603
with complete honesty,3864.76,5.0,3867.26,0.4939,0.1,0.7,-0.08304147917325999,-0.053074325757811715,-0.01764608661848937
sister your entire happiness May well,3867.2,6.76,3870.58,0.6908,0.35,0.6,-0.08151929757034496,-0.05167514475398887,-0.018396468860769396
depend on your telling me the absolute,3869.76,4.2,3871.86,0.0,0.2,0.5,-0.08092751316279306,-0.05112707321846251,-0.01869000690227346
truth Mr Wilson is right and you have,3874.039,5.881,3876.9795,0.3182,0.2857142857142857,-0.7,-0.07854350374617375,-0.04889470509369879,-0.019887744201814953
innocently married a criminal well then,3877.16,4.919,3879.6195,0.0258,-0.075,0.6,-0.07730940642053416,-0.04772281775696152,-0.020520288204375153
there is no marriage there's no call,3879.92,4.159,3881.9995,-0.5267,0.0,-0.7,-0.07619800128144448,-0.04665719924892138,-0.021099280098798613
upon your loyalty as a,3882.079,4.641,3884.3995,0.5423,0.0,0.6,-0.07508110802771074,-0.045575907629397464,-0.021691570868112107
good he's good he wouldn't hurt any,3886.72,5.96,3889.7,0.8213,0.7,0.7,-0.07264137414921462,-0.043173893568587196,-0.02302985671308815
anybody except to protect somebody he,3889.88,5.959,3892.8595,0.3818,0.0,0.4,-0.0712141312941515,-0.04174001616262274,-0.023847473173810942
loves he's he's good well then the truth,3892.68,4.95,3895.155,0.875,0.7,0.3,-0.07019418657572474,-0.04070052935665297,-0.024450883869675904
can't hurt,3895.839,4.96,3898.319,0.4168,0.0,0.7,-0.06881660324644549,-0.03927450701646308,-0.025295600273048592
him Charles was not with you that,3900.799,4.601,3903.0995,0.0,0.0,-0.7,-0.0668098735075968,-0.03714419264284114,-0.02660065233852232
afternoon sister I remember you're,3903.2,4.28,3905.34,0.0,0.0,0.2,-0.06590546273832876,-0.03615970075927542,-0.027224283125901024
saying so when you came home you're,3905.4,4.879,3907.8395,0.0,0.0,0.3,-0.06492732397866183,-0.03507462838424093,-0.027929082106650543
against him too Adam yes you are you've,3907.48,4.28,3909.62,0.4019,0.0,0.3,-0.06425198112996092,-0.03431139602980646,-0.028437000707318597
never liked him that's why you don't,3910.279,3.881,3912.2195,-0.3252,-0.3,-0.7,-0.0633005317356801,-0.0332134958882579,-0.029187343808113757
believe me now leave us alone,3911.76,5.4,3914.46,-0.296,0.0,-0.8,-0.06251569218982345,-0.0322845842165931,-0.029842465813512534
Adam he's not an AE he's not one of,3914.16,5.04,3916.68,0.0,0.0,-0.7,-0.061772441739576855,-0.031381722002302784,-0.030499298572733827
those people he's not leave us,3917.16,5.919,3920.1195,0.0382,0.0,-0.7,-0.06069350368621095,-0.030021120632764464,-0.031532159732929936
she has the facts,3925.88,5.0,3928.38,0.0,0.0,0.7,-0.058506096821958384,-0.026975798622260686,-0.034088870418992986
now but she won't accept,3927.72,7.44,3931.44,-0.4168,0.0,-0.7,-0.057857029683355835,-0.02593978678911848,-0.035063485422706646
them they're too horrible for her to,3930.88,4.28,3933.02,-0.5423,-0.6378318744003639,0.2,-0.05755906239824231,-0.025426633053217917,-0.03557258251049161
acknowledge not so much that Rankin,3935.2,4.32,3937.36,0.0,0.2,-0.7,-0.05687830774116995,-0.024099004604163202,-0.03699164292134126
could be Kindler but that she could ever,3937.24,5.559,3940.0195,0.0,0.0,0.2,-0.0565660762985217,-0.02334867222865669,-0.03787626140372423
have given her love to such a,3939.52,3.279,3941.1595,0.6369,0.25,0.4,-0.056457789254246396,-0.023042605548523696,-0.03825896889743821
creature but we have one Ally her,3943.16,6.04,3946.18,0.0,0.0,0.4,-0.056172148104385755,-0.021812453213706767,-0.039969604933828846
subconscious it knows what the truth is,3947.119,4.0,3949.119,0.3182,0.0,0.7,-0.05615644947793691,-0.021186538111052363,-0.040990174357073
and is struggling to be,3949.2,4.359,3951.3795,-0.4215,0.0,-0.7,-0.056224375575522706,-0.02075536951173306,-0.041784815636158844
heard the will to truth within your,3951.119,5.641,3953.9395,0.3182,0.0,0.7,-0.056388385339057684,-0.020322150479383995,-0.042694948329516876
daughter is much too strong to be,3953.559,5.961,3956.5395,0.5106,0.3166666666666666,0.7,-0.05665284176837061,-0.01994445036845401,-0.04363044254048052
denied look here Wilson if he's not,3956.76,4.12,3958.82,-0.4404,0.0,-0.7,-0.05696867615040631,-0.019666844225864233,-0.04446025783511455
Charles Rankin we should be able to,3959.52,3.44,3961.24,0.0,0.5,0.4,-0.05739097643085923,-0.019428375115051782,-0.045350158365749176
expose him without too much difficulty,3960.88,3.399,3962.5795,0.1119,0.2,0.6,-0.0576620845755978,-0.019320634124990785,-0.0458465285879572
I'm not interested in proving that he,3962.96,3.079,3964.4995,-0.3089,-0.125,-0.7,-0.058095108645152015,-0.019195307423889557,-0.046562258562392475
isn't Charles Ranken I'm only interested,3964.279,3.361,3965.9595,0.4019,0.125,-0.7,-0.05845810596357321,-0.019122279009881518,-0.04710955021825508
in proving that he's France Kindler how,3966.039,4.481,3968.2795,0.0,0.0,0.4,-0.05909202823045545,-0.019044356407624696,-0.04798395250770905
do you propose to do,3967.64,2.88,3969.08,0.0,0.0,0.5,-0.059326379901669404,-0.01902799518026723,-0.04828685466386233
that through your,3973.0,5.76,3975.88,0.0,0.0,0.2,-0.06161144122436004,-0.019091840008991844,-0.050877816036100344
daughter unless I mistaken she's headed,3976.359,4.68,3978.699,-0.3612,0.0,0.4,-0.06269722880152646,-0.019216486884812308,-0.05195754605230849
for a breakdown that's the usual result,3978.76,4.16,3980.84,0.0,-0.25,0.3,-0.06356907475433864,-0.01934596442448569,-0.05277812644708121
of a person being inwardly divided,3981.039,3.481,3982.7795,0.0,0.0,-0.7,-0.0643909679407563,-0.019487606590018393,-0.053521150113950686
Ranken will recognize and that's what,3982.92,3.399,3984.6195,0.0,0.0,0.6,-0.06519658422048731,-0.01964217921385107,-0.05422521807433032
I'm banking on what do you mean well he,3984.52,3.039,3986.0395,0.2732,-0.3125,-0.7,-0.06583418613662934,-0.019774211715107765,-0.054767696593864386
can't afford to trust a person,3986.319,2.841,3987.7395,-0.4023,0.0,0.2,-0.06661422067112248,-0.019946112229893932,-0.055415785568713405
approaching hysteria he won't he'll have,3987.559,4.0,3989.559,-0.4404,0.0,-0.7,-0.06746747738526555,-0.02014587598815704,-0.05610737102754869
to act he may try to escape before she,3989.16,3.72,3991.02,0.1779,0.0,-0.5,-0.06816503418600514,-0.020317394193189085,-0.05666083152491468
collapses which would only be an,3991.559,2.441,3992.7795,-0.296,0.0,0.2,-0.0690181840557719,-0.02053626349722794,-0.057324790335882336
admission of,3992.88,2.679,3994.2195,0.0,0.0,0.4,-0.06972583426766293,-0.020724770622254442,-0.0578657993434672
or go on you may kill,3995.559,6.76,3998.939,-0.6908,0.0,-0.7,-0.07209157458551678,-0.02139507140208163,-0.059620804444746746
her you're shocked at my,4000.44,3.72,4002.3,-0.3182,-0.6378318744003639,0.6,-0.0738051829240017,-0.021913921811722605,-0.060850262753005806
cold-bloodedness well that's quite,4002.319,4.401,4004.5195,0.2732,0.0,0.3,-0.07494276228694087,-0.02227175985100152,-0.0616511668572271
natural you're a father it's because you,4004.16,4.48,4006.4,0.3612,0.1,0.4,-0.07590706338833493,-0.022582731075561635,-0.062322133709103604
are a Father Judge longstry that I,4006.72,3.879,4008.6595,0.0,0.0,0.2,-0.0770629329620004,-0.022963984260413867,-0.06311830301174819
talking to you like,4008.64,4.679,4010.9795,0.3612,0.0,0.3,-0.07824272861216476,-0.023361533284925025,-0.06392348821475229
this naturally we'll try to prevent,4010.599,5.401,4013.2995,0.0258,0.1,0.3,-0.07941122336293084,-0.02376239552030273,-0.06471521821790269
murder being de,4013.319,2.681,4014.6595,-0.6908,0.0,-0.9,-0.08008925703646791,-0.023997769939558582,-0.06517267971824736
done however the proof that murder is a,4016.559,4.321,4018.7195,-0.6908,0.0,0.5,-0.08207324999349414,-0.02469558355510058,-0.06650679986492537
name would be the strongest evidence,4019.279,3.551,4021.0545,0.4404,0.0,0.45,-0.08318052933529999,-0.025089171537314114,-0.06725113853979836
that your daughter could,4020.88,14.88,4028.32,0.0,0.0,0.7,-0.08641450537613903,-0.026241062894251377,-0.06944730805136759
listen striking for 100 years after more,4047.079,4.601,4049.3795,0.0,0.5,0.7,-0.09295009610078575,-0.02825451923585952,-0.07454388661999847
than it was a trap Charles just like you,4050.0,3.88,4051.94,0.0516,0.0,-0.7,-0.09335170382476282,-0.028293151856313987,-0.07500996202942385
said Mr Wilson was there he tried to,4051.68,4.679,4054.0195,0.0,0.0,0.2,-0.09360119392103432,-0.02828210343910234,-0.07536067294213479
tell me that you were a Nazi and I was,4053.88,4.679,4056.2195,0.0,0.0,-0.7,-0.09378669791194344,-0.028226544635996543,-0.07570371155579551
supposed to believe it imagine you being,4056.359,4.081,4058.3995,0.0,0.0,-0.9,-0.09388748477086764,-0.0281246280556652,-0.07601441734088973
an escape Nazi oh he thinks he's very,4058.559,3.921,4060.5195,0.1779,0.2,-0.7,-0.09390288835258373,-0.027978498387035793,-0.07628789006370353
clever that Wilson his idea was to,4060.44,3.52,4062.2,0.4588,0.1666666666666666,0.7,-0.09385506972691898,-0.02782825370349732,-0.07648406492014632
horrify me into telling him about the,4062.48,4.44,4064.7,-0.5423,0.0,0.3,-0.09368199090610417,-0.027545903519851322,-0.0767413106488178
little man who did he say he thought I,4063.96,7.079,4067.4995,0.0,-0.1875,-0.7,-0.09333763285399022,-0.02714222435568075,-0.07697888550934147
was a n France,4066.92,6.24,4070.04,0.0,0.0,0.2,-0.09288148021483106,-0.026691789421556422,-0.07714689437570367
kindley he made it all up just to trick,4071.039,3.601,4072.8395,-0.0516,0.0,-0.7,-0.09221366886811225,-0.026098079598524608,-0.0772779710222445
me but but I didn't tell him anything,4073.16,2.8,4074.56,0.0,0.0,-0.7,-0.09171424197453026,-0.02568044702959809,-0.07732967277330416
and I didn't tell father anything I,4074.64,2.88,4076.08,0.0,0.0,-0.7,-0.09121496470661278,-0.025276927028426096,-0.07735667684942454
ought face both of them,4075.96,3.52,4077.72,0.0,0.0,0.2,-0.09061376711280433,-0.02480421949801593,-0.0773658292928384
Charles he'll be simple enough to prove,4077.52,5.279,4080.1595,0.0,0.0,0.3,-0.08959813960253975,-0.024028457837451,-0.07734078740750766
you're not that that NY we'll just find,4079.48,4.559,4081.7595,0.0,0.0,0.3,-0.0888552139506753,-0.023473817840855726,-0.07729980141429199
someone who is in your class at college,4082.799,2.361,4083.9795,0.0,0.0,0.4,-0.08772729993773921,-0.022646529197961243,-0.07721168739169286
and he'll identify you and that's all,4084.039,3.361,4085.7195,0.0,0.0,0.6,-0.0867670096037373,-0.02195295821686926,-0.07711794587097433
there'll be to it what you say is true,4085.16,6.36,4088.34,0.4215,0.35,0.2,-0.08519952957901994,-0.02083696167928898,-0.07693723167935898
he can't touch me I'm quite safe if you,4087.4,7.199,4090.9995,0.4927,0.5,0.3,-0.08346653413511418,-0.019621041322894283,-0.07670706511434114
would say nothing oh I won't Charles I,4091.52,4.52,4093.78,0.0,0.0,-0.7,-0.0815099607822959,-0.018265614831319346,-0.07641830920315774
promise I won't they can torture you and,4094.599,4.001,4096.5995,0.6647,0.0,0.7,-0.07938388270654614,-0.016809247144439765,-0.07607768730909932
I won't tell them,4096.04,2.56,4097.32,0.0,0.0,-0.7,-0.07881874712848612,-0.0164245846990513,-0.07598321818134755
anything look ches have awakened pap,4100.08,5.759,4102.9595,0.0,0.0,0.5,-0.07411104290351,-0.013252991762952741,-0.07514544970609091
we must go down and greet,4111.359,5.36,4114.039000000001,0.3182,-0.1555555555555555,0.7,-0.06361738089797642,-0.006339055318148346,-0.0730514076328557
them they must Act Naturally yes smile,4113.159,5.361,4115.8395,0.6369,0.2,0.7,-0.061785939085408775,-0.00514957496879775,-0.07266294827867145
at them you understand yes are you all,4116.719,3.761,4118.5995,0.4019,0.0,0.2,-0.05892365191681718,-0.003299412414891992,-0.07204497556261635
right yes I'm all,4118.52,5.679,4121.3595000000005,0.4019,0.2857142857142857,0.7,-0.056002678211657456,-0.0014218982693564944,-0.07140183084032858
right we'll face them,4120.48,3.719,4122.339499999999,0.0,0.2857142857142857,0.7,-0.05495304956875301,-0.0007497510144157095,-0.07116785266570172
darling and when she struck that angel,4124.719,5.881,4127.6595,0.4215,0.0,0.8,-0.049162017616057624,0.002935437436330486,-0.06985195310946311
started margin it was a sight to behold,4127.199,4.841,4129.6195,0.0,0.0,0.7,-0.04699701497500553,0.004303255733674028,-0.06934985780792757
Professor you sure knocked it off my,4130.6,3.239,4132.2195,0.3182,0.5,-0.7,-0.04410702750903293,0.006120773377216291,-0.06867161262136673
hats off to you congratulations Mr,4132.04,4.88,4134.48,0.5994,0.0,0.8,-0.04158286410853027,0.007700388043473862,-0.0680720100313528
ranking won't the RoR be delighted what,4133.839,4.32,4135.999,0.5106,0.7,0.3,-0.03988319030938643,0.008759878232375682,-0.06766458547149751
I want to know is if she's going to,4136.92,2.96,4138.4,0.0772,0.0,0.7,-0.037194895522903705,0.010428671117426081,-0.06701427956275488
chime all night long how's bu going to,4138.159,5.281,4140.7995,0.0,-0.05,0.4,-0.03451121588871402,0.012085899371767406,-0.06635800074958499
get in sleep we'll face them darling all,4139.88,6.2,4142.9800000000005,0.5859,0.0,0.7,-0.032079838459868726,0.013579572264201745,-0.06575737837559541
of them them chickens yours going to be,4143.44,6.839,4146.8595,0.0,0.0,0.4,-0.027785072127201986,0.016199054742090442,-0.0646824563870813
on and off Roost every 15 minutes that's,4146.08,4.199,4148.1795,0.0,0.0,0.3,-0.02633635591288444,0.017076921883609646,-0.0643158094866151
good Sarah,4162.359,3.92,4164.319,0.4404,0.7,0.8,-0.00955521847593779,0.026985653025219172,-0.05990690744277611
Sarah I've told you I want these,4165.04,3.239,4166.6595,0.0772,0.0,-0.7,-0.0073239616902292725,0.02825692300107225,-0.05929474494335589
curtains drawn I don't like the sunlight,4166.279,4.08,4168.319,-0.2755,0.0,-0.7,-0.00578220801949862,0.02912677896914577,-0.05886734631622616
streaming in it's bad for them Mary,4168.279,3.88,4170.219,-0.5423,-0.6378318744003639,-0.7,-0.004060825211902852,0.030088762919106993,-0.058385517756839075
that's rubbish and you know it up at the,4170.359,3.241,4171.9795,0.0,0.0,-0.7,-0.0025099406074550797,0.030946218595801146,-0.05794685561693192
other house we never closed the has,4172.159,3.12,4173.719,0.0,-0.0375,-0.7,-0.0010215038622544267,0.03175992148785983,-0.05752139362260308
nothing to do with it this is my house,4173.6,5.28,4176.240000000001,0.0,0.0,0.8,0.0010536349279981466,0.03287710187406654,-0.056920037661615956
and I want them drawn well suit yourself,4175.279,7.52,4179.039000000001,0.34,0.0,0.5,0.0032366512184372493,0.0340266007465088,-0.05627545696192922
then going to look mighty gloomy to the,4178.88,7.6,4182.68,-0.1531,0.4,-0.7,0.005871372307781314,0.03536920975339447,-0.0554772156487509
party is it that time,4182.799,3.681,4184.6395,0.4019,0.0,0.7,0.007187002193553657,0.03601610725796371,-0.05506816031513495
already were you able to see when they,4190.6,3.639,4192.4195,0.0,0.5,0.2,0.011634029471991844,0.03801588562138353,-0.053604612570346336
opened the grave Mr R,4192.6,4.0,4194.6,-0.3818,0.0,-0.7,0.012639915672199076,0.0384015616197306,-0.05324523441991397
too horrible well not the most Pleasant,4194.239,5.601,4197.0395,-0.6507,0.0777777777777777,-0.7,0.013630826291848789,0.03873596599480167,-0.052872120396911075
side oh there's Mary hello,4196.6,5.8,4199.5,0.0,0.0,0.3,0.014480533638839934,0.03896550379091411,-0.05252834310113197
Mary F not prescriptions that's part of,4199.84,4.56,4202.12,0.0,0.0,0.2,0.015213088925773399,0.03908640051596559,-0.05220006697530347
this business I hate sleeping pills,4202.4,5.4,4205.099999999999,-0.5719,-0.6378318744003639,-0.7,0.015821069627176113,0.0390629159975782,-0.05187654458390517
that's another Mrs br$ do 65 okay want,4204.4,5.12,4206.96,0.296,0.5,-0.7,0.016075260122900253,0.03895901782589768,-0.051702600397281286
wrapped no thanks sleeping pills don't,4207.8,4.28,4209.9400000000005,-0.3412,-0.1,0.2,0.016285488449833133,0.0386534359226911,-0.05146878185028252
approve of no man does day work man gets,4209.52,4.639,4211.8395,-0.296,0.0,0.8,0.016296886497574038,0.0383729136126457,-0.05134824058701131
night sleep least ways he could until,4212.08,4.119,4214.1395,0.0,-0.3,0.2,0.016187367759045154,0.037947961011520585,-0.05123161200417451
that clock start bonging every few I,4214.159,4.52,4216.419,0.0,-0.2,-0.7,0.015949882105506373,0.037438589795561514,-0.05114735890600625
believe Mrs Rankin ordered some ice,4216.199,5.201,4218.799499999999,0.0,0.0,0.4,0.015569801792431406,0.03681744250009103,-0.051092260274748134
cream didn't ice cream already gone fell,4218.679,4.201,4220.7795,0.0,0.0,-0.7,0.015154551405325027,0.03623472971288226,-0.051071721960609585
said he was going past your house so I,4221.4,5.319,4224.059499999999,0.0,-0.25,0.3,0.014277053729702645,0.03514513253224916,-0.051087532851879856
give it to him hey Mr,4222.88,3.839,4224.7995,0.0,0.0,0.4,0.014047533256291087,0.03487892377918522,-0.05109959725614777
Wilson Mr dranken wouldn't dream of,4230.92,4.36,4233.1,-0.1877,0.0,0.2,0.010736491444910979,0.031432875076819515,-0.051444336270451654
setting foot outside the house unless,4233.64,4.12,4235.700000000001,0.0,0.0,-0.7,0.009442341978450156,0.030199060152006078,-0.05162965071982449
Fred were alone who knows he might be,4235.28,5.0,4237.78,-0.25,0.0,-0.7,0.008326847209502957,0.02916638664588905,-0.051803788573464966
anywhere the murderer I mean waiting for,4237.76,4.12,4239.820000000001,-0.6808,-0.3125,-0.7,0.007167201938520178,0.0281174935373033,-0.0519966267062532
victim I hope you haven't forgotten you,4241.88,3.92,4243.84,0.354,-0.075,-0.7,0.004704587585304372,0.025957610058698722,-0.05243948182472123
were kind enough to invite me Mrs,4243.92,5.08,4246.46,0.6124,0.3,0.7,0.002982576700525209,0.02449240310108706,-0.05277218561123737
Ren oh no of course not Mr Wilson uh Mr,4245.8,5.0,4248.3,-0.296,0.0,-0.7,0.0017224860096089452,0.023440348884180638,-0.053026260616382
Potter asked me to deliver this oh the,4249.0,3.76,4250.88,0.0,0.0,0.4,-0.00010973964346779565,0.021937857227616132,-0.053410465671760915
ice cream's good Sarah's waiting for it,4250.8,3.76,4252.68,0.4404,0.7,0.7,-0.0014300787975332992,0.020873588451448464,-0.05369757591842395
I hope it hasn't melted,4252.76,5.0,4255.26,0.4404,0.0,-0.7,-0.0033777817325363903,0.01932978767935144,-0.05413600044447877
is well I won't detain you any longer I,4254.56,5.08,4257.1,0.5318,0.0,0.3,-0.004803336314018619,0.01821854288523515,-0.05446776488266862
gu I have a drink for you oh just a,4257.76,4.08,4259.8,0.0,0.0,0.4,-0.006944592429819327,0.016577595676926255,-0.054982899691435994
